INV_ID,INV_DATE,SELLER_ID,BUYER_ID,SELLER_NAME,BUYER_NAME,SELLER_NON_COMPLIANCE,BUYER_NON_COMPLIANCE,BUYER_ID_TYPE,INVOICE_NET_TOTAL_AMOUNT,INVOICE_GROSS_TOTAL_AMOUNT,INVOICE_TAX_AMOUNT,NO_OF_LINES,PROBABILITY_OF_FRAUD
373968695,18/11/2019,1868538215,6798940101,Expert Integrity Technologies 8,Executive Unified Technologies 4,0,0,TIN,45978,55173.6,9195.599999999999,9,0.09818975769144266
6785014001,04/03/2019,1868538215,8856430261,Expert Integrity Technologies 8,Key Wireless Corp 6,0,0,TIN,32787,39344.4,6557.4000000000015,6,0.14940743738278847
8079747724,17/09/2019,7049065477,4055110703,Continential Data Corporation 7,Quantum Wireless 5,0,0,TIN,20928,25113.6,4185.5999999999985,5,0.003054034991512611
2386853099,18/02/2019,7049065477,2606559611,Continential Data Corporation 7,Cyber Security 7,0,0,TIN,30323,36387.6,6064.5999999999985,7,0.4778695341444927
4562731179,12/03/2019,5221555206,1488188447,External Media Corp 4,Automation Design 5,0,0,TIN,44071,52885.2,8814.199999999997,6,0.557235230885867
9683696829,29/05/2019,5221555206,1488188447,External Media Corp 4,Automation Design 5,0,0,TIN,25225,30270.0,5045.0,6,0.1574478545030868
3486884281,19/11/2019,5221555206,3991336752,External Media Corp 4,Cyber Security,0,1,TIN,41863,50235.59999999999,8372.599999999991,7,0.3545384924943817
8786506959,22/10/2019,5221555206,4610695925,External Media Corp 4,Micro Interactive Resources 5,0,0,TIN,51888,62265.6,10377.599999999999,7,0.4905606315715595
4403793607,14/05/2019,7466304794,3811413399,Quantum Interworks Advertising,Key Digital Concierge 9,0,0,TIN,24539,29446.8,4907.799999999999,6,0.054784346755826545
8445947556,07/08/2019,7466304794,4214183550,Quantum Interworks Advertising,Expert Integrity Technologies,0,0,TIN,47423,56907.600000000006,9484.600000000006,8,0.08233256188644408
5227682896,14/09/2019,7466304794,4500305355,Quantum Interworks Advertising,External Technologies Design 6,0,0,TIN,52495,62994.00000000001,10499.000000000007,8,0.7512479905577581
783020185,31/08/2019,7466304794,6785441158,Quantum Interworks Advertising,Future Solutions LLC 7,0,0,TIN,15619,18742.800000000003,3123.800000000003,5,0.465320250130357
6159220335,15/12/2019,7466304794,5830762320,Quantum Interworks Advertising,Proffessional Networking Studios 2,0,0,TIN,25460,30552.0,5092.0,5,0.3457344772012702
1220801175,14/05/2019,7379755317,6643235367,Proffessional Wireless Advertising,Technical PC Studios 10,1,0,TIN,28764,34516.8,5752.800000000003,8,0.6024101409669971
6404484843,02/01/2019,7379755317,6643235367,Proffessional Wireless Advertising,Technical PC Studios 10,1,0,TIN,30869,37042.8,6173.800000000003,6,0.4220372028447198
3357408372,12/01/2019,7379755317,5354714899,Proffessional Wireless Advertising,Micro Interactive Resources 4,1,0,TIN,58962,70754.40000000001,11792.400000000009,8,0.4173318712253345
1311351195,15/12/2019,7379755317,7492143622,Proffessional Wireless Advertising,Profit Production Concierge 5,1,0,TIN,31260,37512.0,6252.0,5,0.11087463107451259
6714594216,16/09/2019,9572942552,1077206404,North American Trade Group 4,Technical Concepts Studios 9,1,0,TIN,43885,52662.0,8777.0,9,0.18238478791659946
7838268022,10/03/2019,9572942552,2591623539,North American Trade Group 4,North American Interworks Studios 8,1,1,TIN,44555,53466.0,8911.0,7,0.36954582163427724
7664870906,15/03/2019,9572942552,720266094,North American Trade Group 4,THC Construction,1,0,TIN,30605,36726.0,6121.0,7,0.5281418965553402
292827092,15/09/2019,9572942552,7621927979,North American Trade Group 4,Quantum Wireless 8,1,0,TIN,9138,10965.599999999999,1827.5999999999985,5,0.5089189360311499
9692012910,04/09/2019,9572942552,3872268138,North American Trade Group 4,Micro Production 9,1,0,TIN,44855,53826.0,8971.0,6,0.09097435253493812
135627200,14/06/2019,4664007734,9052778206,Technical Concepts Studios,Red Hat Computer Resources 10,0,0,TIN,47722,57266.4,9544.400000000001,7,0.16158353427960606
1539724821,30/05/2019,4664007734,3187579103,Technical Concepts Studios,Continential Data Corporation 6,0,0,TIN,42712,51254.4,8542.400000000001,8,0.46587522622189453
9152008403,28/01/2019,4664007734,3004081538,Technical Concepts Studios,Reliable Services Advertising 2,0,1,TIN,15128,18153.6,3025.5999999999985,5,0.31090437126580384
651292427,26/12/2019,4664007734,2543587428,Technical Concepts Studios,Profit Server Concierge,0,0,TIN,41630,49956.0,8326.0,9,0.42659653018534976
9528145819,11/09/2019,8795208037,8671994379,Network Cluster 6,Administrative Concierge 9,0,0,TIN,36363,43635.600000000006,7272.600000000006,8,0.09808939316165095
7148937199,19/12/2019,8795208037,5956988316,Network Cluster 6,Quantum Interworks Advertising 10,0,0,TIN,38981,46777.2,7796.199999999997,9,0.6440365520618269
7200863700,19/06/2019,8795208037,7907185678,Network Cluster 6,Profit Server Concierge 10,0,0,TIN,15659,18790.8,3131.7999999999993,5,0.25270976201558704
3983195040,07/05/2019,8795208037,7883560264,Network Cluster 6,Certified Paradigm Concierge 3,0,0,TIN,41475,49770.0,8295.0,7,0.2535696494166024
599766363,05/03/2019,8795208037,3467729298,Network Cluster 6,Enigma Wireless Design 2,0,0,TIN,38787,46544.4,7757.4000000000015,5,0.46179505997041426
3856966489,21/09/2019,8795208037,6885982819,Network Cluster 6,Expert Security Telecom 7,0,0,TIN,48522,58226.399999999994,9704.399999999994,8,0.5014670346332863
3556837109,29/06/2019,1934321731,2804138370,Continential Wireless Worldwide 7,Continential Data Corporation 2,0,1,TIN,6217,7460.4,1243.3999999999996,5,0.1573621401545737
4247907892,07/10/2019,1934321731,2804138370,Continential Wireless Worldwide 7,Continential Data Corporation 2,0,1,TIN,41077,49292.4,8215.400000000001,7,0.7411100502360768
1893850355,14/11/2019,1934321731,1351821511,Continential Wireless Worldwide 7,Virtual Services Corporation 6,0,0,TIN,34734,41680.8,6946.800000000003,8,0.7138514999119093
3533992910,13/04/2019,1934321731,372264361,Continential Wireless Worldwide 7,North American Automation Concierge 9,0,0,TIN,35882,43058.4,7176.4000000000015,5,0.40374727786254494
2312680459,14/05/2019,797267576,3198145138,Administrative Innovation 6,Virtual Services Corporation 5,0,0,TIN,60225,72270.0,12045.0,9,0.2295375850613794
4787264469,20/02/2019,797267576,5106382010,Administrative Innovation 6,Expert Telecom 10,0,1,TIN,57279,68734.8,11455.800000000003,7,0.47926813232589177
979452620,24/01/2019,6933928851,1487700293,Technical Paradigm Technologies 2,Expert Telecom 7,0,0,TIN,14925,17910.0,2985.0,5,0.6131931769092595
9287449115,12/09/2019,6933928851,3186061663,Technical Paradigm Technologies 2,"Open Networks Unlimited, Inc 7",0,0,TIN,35570,42684.0,7114.0,7,0.7060974348163649
3784237585,24/03/2019,6933928851,2444586117,Technical Paradigm Technologies 2,Agility Outsourcing Studios 3,0,0,TIN,50225,60270.00000000001,10045.000000000007,9,0.21877358075305461
4496154184,21/03/2019,6933928851,5934096644,Technical Paradigm Technologies 2,Integrity 7,0,0,TIN,45898,55077.59999999999,9179.599999999991,9,0.5740163979950361
6272739068,24/05/2019,6933928851,250998901,Technical Paradigm Technologies 2,Administrative Paradigm Universal 7,0,0,TIN,20408,24489.6,4081.5999999999985,8,0.6459965915074806
7354006714,06/05/2019,4905191198,4132962296,Expert Telecom 6,Automation Design 6,0,0,TIN,43631,52357.200000000004,8726.200000000004,7,0.10155061852149323
7606431962,14/09/2019,4905191198,8300771067,Expert Telecom 6,Quantum Server Universal 10,0,0,TIN,23316,27979.199999999997,4663.199999999997,5,0.021723423976784405
1777010543,04/08/2019,5279710168,5908274880,Enigma Securities Group 9,North American Interworks Studios 5,0,0,TIN,30777,36932.4,6155.4000000000015,7,0.3244983974197218
8359686923,22/07/2019,5279710168,6506900566,Enigma Securities Group 9,Internet Computer Vision 7,0,0,TIN,40733,48879.6,8146.5999999999985,8,0.6146908137626638
5988007164,17/10/2019,5279710168,2488703080,Enigma Securities Group 9,Profit Server Concierge 9,0,0,TIN,41979,50374.8,8395.800000000003,9,0.3352136593057813
4498607174,28/07/2019,6854029210,2244157026,Open Unified Studios 10,Silicon Innovation LLC 2,0,1,TIN,57500,69000.0,11500.0,7,0.4675840202049678
7976647123,20/05/2019,6854029210,2244157026,Open Unified Studios 10,Silicon Innovation LLC 2,0,1,TIN,49804,59764.799999999996,9960.799999999996,8,0.3955188692007483
6874786537,08/10/2019,6854029210,4480413531,Open Unified Studios 10,Canadian Outsourcing,0,1,TIN,25904,31084.8,5180.799999999999,6,0.02702884763372082
1983954714,28/05/2019,6854029210,8005663672,Open Unified Studios 10,Administrative Trade Telecom 7,0,1,TIN,22257,26708.4,4451.4000000000015,8,0.23986412055349424
480076501,22/07/2019,8657164971,750791970,Administrative Trade Telecom 2,Proffessional Technology 8,0,0,TIN,31911,38293.200000000004,6382.200000000004,5,0.6978896666377106
4314463021,07/07/2019,8657164971,3828290153,Administrative Trade Telecom 2,Internet Community Group,0,0,TIN,11776,14131.2,2355.2000000000007,5,0.05677235760232268
9922628705,27/11/2019,8657164971,6798940101,Administrative Trade Telecom 2,Executive Unified Technologies 4,0,0,TIN,27382,32858.4,5476.4000000000015,7,0.7307532331507708
7654138988,24/06/2019,8657164971,6798940101,Administrative Trade Telecom 2,Executive Unified Technologies 4,0,0,TIN,31301,37561.2,6260.199999999997,5,0.8184415070422699
218504553,08/05/2019,8657164971,2685680979,Administrative Trade Telecom 2,Administrative Paradigm Universal 8,0,0,TIN,10427,12512.400000000001,2085.4000000000015,7,0.7104128971649024
7274161756,04/10/2019,6967842758,1170070623,Expert Integrity Technologies 2,Administrative Paradigm Universal 5,0,0,TIN,69024,82828.79999999999,13804.799999999988,8,0.8982476724150287
7713709770,20/01/2019,6967842758,1170070623,Expert Integrity Technologies 2,Administrative Paradigm Universal 5,0,0,TIN,48800,58559.99999999999,9759.999999999993,6,0.764271250543311
1252722611,28/01/2019,6967842758,4231933624,Expert Integrity Technologies 2,Internet Paradigm Concierge 7,0,0,TIN,62343,74811.6,12468.600000000006,8,0.6471646811979771
2169895078,10/10/2019,6967842758,3054613122,Expert Integrity Technologies 2,Administrative Innovation 4,0,0,TIN,33817,40580.4,6763.4000000000015,9,0.05205855580023645
394428000,02/02/2019,5963233333,1158429050,Agility PC Advertising 9,Profit Server Concierge 7,0,0,TIN,24955,29946.0,4991.0,6,0.6070275431725904
8454955537,30/03/2019,5963233333,2532964651,Agility PC Advertising 9,Proffessional Networking Studios 7,0,1,TIN,33849,40618.8,6769.800000000003,6,0.40769911925497865
1193570410,01/11/2019,5963233333,2532964651,Agility PC Advertising 9,Proffessional Networking Studios 7,0,1,TIN,45478,54573.6,9095.599999999999,7,0.8980862077362224
783391172,22/03/2019,5963233333,9179873185,Agility PC Advertising 9,Canadian Consulting Design 9,0,0,TIN,42579,51094.8,8515.800000000003,7,0.27094775378678027
6305270138,29/12/2019,3843825644,5833492782,Romania Clothes Store,Administrative Concierge 3,0,0,TIN,65324,78388.8,13064.800000000003,8,0.44399067764460254
3415982913,18/03/2019,3843825644,6122464607,Romania Clothes Store,Profit Server Concierge 4,0,0,TIN,32288,38745.59999999999,6457.599999999991,9,0.3157604198104145
6358103787,12/08/2019,3843825644,1849121586,Romania Clothes Store,Quantum Interworks Advertising 4,0,0,TIN,13577,16292.399999999998,2715.399999999998,6,0.017268380353662783
7229592496,25/03/2019,3843825644,7630507122,Romania Clothes Store,Quantum Server Universal 8,0,0,TIN,24060,28871.999999999996,4811.999999999996,8,0.4681270894745763
5665788954,08/10/2019,5932607126,1087359393,Cyber Security 4,Technical Networks Technologies 5,0,0,TIN,27321,32785.2,5464.199999999997,8,0.886577281445367
7307201217,17/06/2019,5932607126,4206827182,Cyber Security 4,Graphic Outsourcing Studios 5,0,0,TIN,24255,29106.0,4851.0,7,0.7443685157771531
41697504,10/01/2019,5932607126,5956988316,Cyber Security 4,Quantum Interworks Advertising 10,0,0,TIN,24833,29799.6,4966.5999999999985,5,0.41812671617186975
4687583742,15/05/2019,1906096174,2006857412,Silicon Experts Technologies 9,Cyber Paradigm Design 5,0,0,TIN,22241,26689.2,4448.200000000001,5,0.33176385811499653
5766535987,18/01/2019,1906096174,2006857412,Silicon Experts Technologies 9,Cyber Paradigm Design 5,0,0,TIN,20789,24946.8,4157.799999999999,5,0.7044457352628922
6928039165,19/10/2019,1906096174,8301881196,Silicon Experts Technologies 9,Proffessional Technology 5,0,0,TIN,30585,36702.0,6117.0,9,0.0558551072929956
7357976466,25/07/2019,1906096174,2088653079,Silicon Experts Technologies 9,Indicative Community Technologies 8,0,0,TIN,42811,51373.2,8562.199999999997,8,0.6586600938039694
1152672953,21/03/2019,1204905808,8917615583,Network Server Studios 4,Automation Design,1,0,TIN,25413,30495.6,5082.5999999999985,7,0.13279925559480762
6172736283,15/10/2019,1204905808,6928658020,Network Server Studios 4,External Technologies Design,1,0,TIN,50788,60945.600000000006,10157.600000000006,9,0.11994727287984805
407160000,29/03/2019,1204905808,2979128255,Network Server Studios 4,Future Solutions LLC 5,1,0,TIN,57838,69405.59999999999,11567.599999999991,9,0.33092667904107387
1804411764,10/03/2019,8131440788,447429872,Graphic Server Universal 3,External Media Corp 7,0,0,TIN,58772,70526.4,11754.399999999994,9,0.6796605135783013
4750703310,18/03/2019,8131440788,3035976573,Graphic Server Universal 3,"External Client Unlimited, Inc 2",0,0,TIN,35616,42739.2,7123.199999999997,6,0.28789579659550646
2174772284,24/01/2019,9244014030,4562152057,Indicative Community Resources 5,Certified Paradigm Concierge 10,0,0,TIN,20608,24729.600000000002,4121.600000000002,6,0.29250908336574205
5343844952,29/01/2019,9244014030,7466304794,Indicative Community Resources 5,Quantum Interworks Advertising,0,0,TIN,19032,22838.399999999998,3806.399999999998,7,0.7664842029738985
2546776077,04/09/2019,2234610356,4144146297,Advanced Byte Firm 8,Certified Security,0,0,TIN,37527,45032.399999999994,7505.399999999994,5,0.2592734873948353
3680422884,07/11/2019,2234610356,4144146297,Advanced Byte Firm 8,Certified Security,0,0,TIN,42136,50563.2,8427.199999999997,8,0.2295671257046986
9340113142,15/06/2019,2234610356,8547290457,Advanced Byte Firm 8,Internet Computer Vision 2,0,0,TIN,35594,42712.8,7118.800000000003,6,0.12648897668464307
6727086064,31/01/2019,2681438250,3100378290,aaaaa,Ironclad Client Group 7,0,1,TIN,26049,31258.800000000003,5209.800000000003,8,0.8750934978732714
9054084259,19/01/2019,2681438250,6294987222,aaaaa,Silicon Opportunities LLC 7,0,0,TIN,37147,44576.399999999994,7429.399999999994,7,0.020114762859872348
3294376103,19/12/2019,2681438250,1207554047,aaaaa,Silicon Innovation LLC 5,0,1,TIN,24757,29708.399999999998,4951.399999999998,7,0.18517830349077172
3676713621,16/03/2019,2877601485,4068431076,Corporate Data Advertising 3,Technical Computer Ltd 4,0,0,TIN,45964,55156.8,9192.800000000003,9,0.3731774590333349
5477315182,29/10/2019,2877601485,4873016257,Corporate Data Advertising 3,Silicon Corp 9,0,0,TIN,39232,47078.399999999994,7846.399999999994,6,0.6465344737030801
8668220196,22/10/2019,2877601485,2423907079,Corporate Data Advertising 3,Graphic Client Concierge 7,0,0,TIN,57408,68889.6,11481.600000000006,8,0.3431309746222721
3663510052,10/10/2019,2877601485,9063890305,Corporate Data Advertising 3,Future Solutions LLC 9,0,0,TIN,32992,39590.4,6598.4000000000015,5,0.8660487294896985
4049914687,16/02/2019,2877601485,5611529312,Corporate Data Advertising 3,Silicon Opportunities LLC 4,0,0,TIN,33856,40627.2,6771.199999999997,8,0.6873659906360903
9300199401,18/05/2019,4456917425,4647577130,Silicon Corp 6,Red Hat Computer Resources 2,0,0,TIN,40935,49122.0,8187.0,8,0.13495574091305615
3681238639,13/06/2019,4456917425,4500305355,Silicon Corp 6,External Technologies Design 6,0,0,TIN,17502,21002.4,3500.4000000000015,5,0.49579565687777566
8193260844,27/01/2019,4456917425,2742637606,Silicon Corp 6,Ironclad Client Group 8,0,1,TIN,31031,37237.2,6206.199999999997,9,0.77155152104493
6367395859,16/11/2019,4456917425,7790814335,Silicon Corp 6,Agility Outsourcing Studios 7,0,0,TIN,63012,75614.4,12602.399999999994,8,0.16210538572926256
7393596367,09/03/2019,4456917425,6412717670,Silicon Corp 6,"Continential Automation Unlimited, Inc 7",0,0,TIN,44542,53450.40000000001,8908.400000000009,7,0.5771886276699991
1453204455,25/11/2019,9405142220,6187962047,Ironclad Client Group 9,Internet Computer Vision 6,0,0,TIN,33549,40258.8,6709.800000000003,6,0.7743973016819965
9622140003,07/02/2019,9405142220,4886210621,Ironclad Client Group 9,Agility Outsourcing Studios 9,0,0,TIN,40310,48372.0,8062.0,7,0.09797235008308197
4086385246,15/05/2019,9405142220,4886210621,Ironclad Client Group 9,Agility Outsourcing Studios 9,0,0,TIN,35651,42781.2,7130.199999999997,8,0.7387799180581864
1997392595,01/07/2019,9405142220,6701054271,Ironclad Client Group 9,External Media Corp 5,0,0,TIN,18331,21997.2,3666.2000000000007,7,0.21609849566066416
2411467189,04/01/2019,6779571159,2135279539,Silicon Experts Technologies,Expert Trade Design 10,0,0,TIN,22327,26792.4,4465.4000000000015,5,0.009528837321920669
1399227006,26/05/2019,6779571159,5693098776,Silicon Experts Technologies,Corporate Data Advertising,0,0,TIN,31705,38046.0,6341.0,9,0.40295476062617
7733145569,30/09/2019,6779571159,2591640524,Silicon Experts Technologies,Key Byte Group 7,0,1,TIN,40444,48532.799999999996,8088.799999999996,7,0.8879521094282034
2411433960,06/11/2019,6779571159,9352898330,Silicon Experts Technologies,Reliable Services Advertising 5,0,0,TIN,40641,48769.2,8128.199999999997,5,0.5444675446628167
7428173590,07/01/2019,6779571159,1025181067,Silicon Experts Technologies,Cyber Innovation Corp 2,0,0,TIN,25024,30028.8,5004.799999999999,7,0.7912209527113073
9470260470,10/09/2019,6779571159,6109599688,Silicon Experts Technologies,Expert Integrity Technologies 6,0,0,TIN,45788,54945.6,9157.599999999999,9,0.7537433803877005
4923876564,12/04/2019,1050420442,7919176680,Internet Computer Vision 3,Key Digital Concierge,0,0,TIN,20627,24752.4,4125.4000000000015,5,0.651167173526927
9415627595,02/05/2019,1050420442,2423907079,Internet Computer Vision 3,Graphic Client Concierge 7,0,0,TIN,23080,27696.0,4616.0,6,0.17232981841112793
8950514217,27/06/2019,1050420442,2423907079,Internet Computer Vision 3,Graphic Client Concierge 7,0,0,TIN,29630,35556.0,5926.0,7,0.48015903931230736
4998322082,20/05/2019,1050420442,2857611612,Internet Computer Vision 3,Canadian Media Design 8,0,0,TIN,26480,31776.0,5296.0,5,0.039318522361969865
